transaction_id,merchant_id,order_id,amount_in_paise,payment_method,customer_phone_hash,device_hash,h3_index_res9,pincode,account_age_days,form_fill_duration_ms,canvas_entropy_score,is_bot_keystrokes,device_rto_rate,device_order_count,h3_cluster_rto_rate,h3_density_weight,cluster_size,cluster_rto_rate,burst_count_h3,burst_count_device,is_rto,is_syndicate
txn_fa36e54b411b,mer_bbb,ord_539685,1580900,PREPAID,d60e06970ca7edf6,dev_7346ae584a6e,h3_Mum_2194,400070,93,4357,0.51,0,0.0076,3,0.2722,1.3427,0,0.0,0,0,0,0
txn_755bb791f16d,mer_bbb,ord_364187,70500,UPI,1edbf70d04be9bc8,dev_c4e879c42e85,h3_Hyd_7026,500034,56,8949,0.89,0,0.0901,10,0.0917,0.8883,0,0.0,0,0,0,0
txn_c5a366870f8f,mer_bbb,ord_577700,553400,COD,1196bc6400d58341,dev_2de9a86429bd,h3_Ben_2360,560103,220,4062,0.66,0,0.0062,5,0.1976,0.8147,0,0.0,0,0,0,0
txn_560caa2f05e1,mer_aaa,ord_216280,253200,UPI,88292a120b147058,dev_7275f563a365,h3_Del_7633,110085,398,2459,0.9,0,0.0987,28,0.1004,1.1719,0,0.0,0,0,0,0
txn_1f6e192aa4b6,mer_ccc,ord_655007,1840400,COD,f3ebdd3e35596c16,dev_c9c7ca8fc70f,h3_Che_6963,600040,279,5265,0.91,0,0.041,4,0.1545,0.8333,0,0.0,0,0,0,0
txn_b367a61156de,mer_aaa,ord_490827,8283100,PREPAID,862802cf9210389f,dev_bee89eef5c78,h3_Che_8233,600001,244,8943,0.89,0,0.184,3,0.2385,1.0543,0,0.0,0,0,0,0
txn_cc306eb765a6,mer_bbb,ord_806410,222100,UPI,7253a7aa1b1ec3a5,dev_491f4fba5e17,h3_Del_6288,110001,119,6365,0.88,0,0.2161,6,0.1278,0.5884,0,0.0,0,0,0,0
txn_744caf066428,mer_bbb,ord_245406,376200,UPI,aac5ca94942da42c,dev_5eb17b1768d3,h3_Mum_6365,400070,38,14438,0.99,0,0.1864,7,0.1392,1.4009,0,0.0,0,0,0,0
txn_d2fba6d69fd4,mer_ddd,ord_661629,669400,COD,1173fe726e84a1a2,dev_cc86081c6ec0,h3_Che_8974,600040,18,766,0.3,0,0.5404,4,0.5201,0.8996,0,0.0,0,0,1,0
txn_a263ec67b897,mer_ccc,ord_162609,4223000,PREPAID,44471649f6d53df4,dev_3b58456e316f,h3_Ben_3513,560103,167,11739,0.86,0,0.005,1,0.0642,1.1706,0,0.0,0,0,0,0
txn_fd1a4620be43,mer_aaa,ord_882105,40500,COD,6502592c7e1ef0c9,dev_765ee108b2e6,h3_Pun_2338,411057,254,5606,0.79,0,0.0049,6,0.1029,1.4571,0,0.0,0,0,0,0
txn_b50762c820c4,mer_ddd,ord_884241,1330500,COD,c9117a2ce6f91fed,dev_b50e0aa90cb8,h3_Mum_ring_237,400001,3,825,0.09,1,0.9236,9,0.8966,2.3323,8,0.8966,4,0,1,1
txn_b7805d2d3fbf,mer_aaa,ord_519641,59800,PREPAID,239a86cfe93bbc5c,dev_f57b991306a5,h3_Hyd_4537,500081,158,8769,0.84,0,0.0268,4,0.204,0.54,0,0.0,0,0,0,0
txn_971e803c66c5,mer_ddd,ord_967803,228300,PREPAID,0cb03fe4fa2b2adb,dev_25943450af4a,h3_Che_5402,600001,93,4865,0.94,0,0.0281,5,0.1723,0.6476,0,0.0,0,0,0,0
txn_283c559d1503,mer_ddd,ord_895887,1491200,COD,bfe2e5b79a5b7451,dev_e19222cc355f,h3_Pun_4951,411057,14,1381,0.34,0,0.4884,3,0.5548,1.1165,0,0.0,2,1,1,0
txn_e8c4451b8c7a,mer_ddd,ord_623641,137400,COD,4a92d61cd7ec8088,dev_c14cd4c10a80,h3_Mum_8729,400050,65,12266,0.91,0,0.0405,7,0.215,1.4946,0,0.0,0,0,0,0
txn_bafcf1b98be7,mer_bbb,ord_993177,265300,COD,f4ed30985bdddd39,dev_326728627df4,h3_Hyd_7900,500034,318,11799,0.95,0,0.0487,4,0.1411,1.1905,0,0.0,0,0,0,0
txn_c9224a869594,mer_bbb,ord_209379,220600,COD,5c8da446c18d2368,dev_b5f7b3c4eaeb,h3_Hyd_7783,500001,190,9820,0.91,0,0.0041,7,0.1739,0.5058,0,0.0,0,0,0,0
txn_4c1bdb5f5974,mer_aaa,ord_893278,1932100,COD,fac8431b78baae32,dev_a7738d2fe6ea,h3_Pun_3684,411038,297,10900,0.71,0,0.0738,2,0.184,1.0657,0,0.0,0,0,1,0
txn_830fd41214f2,mer_ddd,ord_279048,1549400,COD,d4aa5e081b56a241,dev_0c04037618ac,h3_Del_3864,110016,81,6273,0.69,0,0.0736,8,0.0439,0.8596,0,0.0,0,0,1,0
txn_7d4b6b954ab7,mer_ccc,ord_582740,788800,UPI,8dd08d79cbcce3ef,dev_17bd715204d9,h3_Che_9994,600100,229,8916,0.83,0,0.0185,7,0.1947,1.0453,0,0.0,0,0,0,0
txn_9287fe5cbf0a,mer_ddd,ord_661250,704000,COD,fb9a19e8b9deb3e5,dev_c217d39e5e0f,h3_Che_3005,600001,252,1714,0.88,0,0.1499,1,0.1133,1.4907,0,0.0,0,0,0,0
txn_e7e91add170b,mer_ccc,ord_442884,627900,COD,e6e1cc8456d50a94,dev_0c37257ab369,h3_Mum_8561,400001,354,3861,0.86,0,0.1421,4,0.1157,1.2748,0,0.0,0,0,0,0
txn_7b7d5e7654d9,mer_bbb,ord_368398,1439900,UPI,d011a161f3d9337a,dev_cd3b6a617add,h3_Che_6705,600100,228,1974,0.8,0,0.0209,5,0.1005,1.1617,0,0.0,0,0,0,0
txn_5e5040837f77,mer_aaa,ord_890611,777500,COD,a4702255828c8539,dev_fdb56e7803cd,h3_Ben_9924,560068,606,7600,0.62,0,0.0781,1,0.0383,1.4889,0,0.0,0,0,0,0
txn_c1c83fbe6639,mer_aaa,ord_784549,885000,PREPAID,5789d7d07498d113,dev_e4c6f483d3b6,h3_Ben_3893,560001,63,6284,0.88,0,0.0456,8,0.0918,0.6784,0,0.0,0,0,0,0
txn_4aa2ae4bc9d7,mer_bbb,ord_490088,188800,PREPAID,078e6365d137c32a,dev_acd6a9666540,h3_Ben_5628,560103,234,10542,0.63,0,0.108,6,0.2413,0.6045,0,0.0,0,0,0,0
txn_967590e063f2,mer_ddd,ord_986324,389600,COD,902618d3015a09b0,dev_e426d37959cf,h3_Del_9035,110085,4,1712,0.17,0,0.9168,15,0.5813,1.0044,0,0.0,0,0,1,0
txn_ffe3eb355492,mer_aaa,ord_490236,371500,COD,621df2e2c82ad371,dev_c0b188c3203a,h3_Pun_ring_269,411001,19,1177,0.28,0,0.7382,8,0.7321,2.4148,7,0.7321,4,0,1,1
txn_2127c86f5c88,mer_ddd,ord_389032,846100,UPI,6df44f6fb1d3087c,dev_51ac6ad3a908,h3_Mum_6182,400050,73,8924,0.87,0,0.0857,12,0.2995,0.9815,0,0.0,0,0,0,0
txn_cc47c169d815,mer_ccc,ord_346249,212400,PREPAID,469ad80e26e6bdec,dev_bcfec160ea31,h3_Ben_1745,560001,305,5957,0.75,0,0.1022,2,0.0902,1.3055,0,0.0,0,0,0,0
txn_17020beb0022,mer_aaa,ord_833648,704300,COD,6538d7d2f67e1ad1,dev_095db865985a,h3_Del_ring_518,110001,4,784,0.28,1,0.8521,6,0.7972,2.017,13,0.7972,2,0,1,1
txn_059dc257f584,mer_ddd,ord_185894,1171800,COD,8d9f18900d53e577,dev_24a5b7dcc35f,h3_Del_ring_140,110001,8,657,0.2,0,0.7275,9,0.8487,2.441,7,0.8487,1,1,1,1
txn_39214ca4a870,mer_aaa,ord_270140,453900,PREPAID,e32444c868f5c8b4,dev_301992a0fff0,h3_Del_9971,110001,133,7870,0.92,0,0.0831,1,0.0798,1.0898,0,0.0,0,0,0,0
txn_36791f643002,mer_aaa,ord_430035,983700,COD,1363e0a1d532c8ec,dev_f4ca58b74847,h3_Hyd_9925,500001,60,1260,0.19,0,0.7353,4,0.6803,1.7349,0,0.0,0,0,1,0
txn_55f7f24725d8,mer_ccc,ord_849324,200900,UPI,33f76e832ed3a5e8,dev_126cd2e58f0e,h3_Hyd_1989,500034,227,6233,0.98,0,0.1073,3,0.0192,0.7631,0,0.0,0,0,0,0
txn_dc785e707997,mer_ccc,ord_725893,150100,PREPAID,eb86dbf634a4a0ed,dev_6b5df619a388,h3_Hyd_9107,500034,156,10820,0.64,0,0.0551,3,0.0444,0.8489,0,0.0,1,0,0,0
txn_ff3a40e8661a,mer_bbb,ord_364039,999300,COD,922ee75d92c68405,dev_ee0550414381,h3_Pun_ring_626,411001,1,736,0.15,1,0.9684,19,0.9942,2.9612,9,0.9942,1,1,1,1
txn_374140457ddb,mer_aaa,ord_830494,977800,COD,e8a3a2c01684b9e1,dev_e9b390484918,h3_Hyd_ring_588,500001,5,791,0.03,0,0.891,7,0.9302,1.944,11,0.9302,3,1,1,1
txn_74f9b717ffed,mer_aaa,ord_481725,796800,UPI,4cac752a4d6d1441,dev_a62f48f1f9c4,h3_Del_8290,110044,241,10617,0.8,0,0.0521,2,0.1211,1.1997,0,0.0,0,0,0,0
txn_93e590c2a5d1,mer_bbb,ord_868696,723100,PREPAID,1153756952cf1710,dev_655e5e3a4f17,h3_Mum_3335,400093,131,4721,0.85,0,0.0135,6,0.378,1.3142,0,0.0,0,0,0,0
txn_52a96345e2db,mer_aaa,ord_268294,447100,UPI,7fc66b4ec3f67154,dev_b58ea99bc244,h3_Del_7738,110085,155,12141,0.92,0,0.0196,9,0.2218,0.8566,0,0.0,0,0,0,0
txn_c784e399b347,mer_ddd,ord_527877,937700,COD,32f082dc46ccccf7,dev_a35c2947bf0d,h3_Hyd_ring_627,500001,7,657,0.08,1,0.8858,11,0.8081,2.1645,6,0.8081,4,3,1,1
txn_025be2c201b8,mer_ddd,ord_916505,663500,UPI,e644fdd02bf371a5,dev_8061b8c5892f,h3_Ben_2303,560034,114,8904,0.74,0,0.0115,7,0.1614,0.8828,0,0.0,0,0,0,0
txn_ac9d96076463,mer_ddd,ord_886519,105100,COD,345c50bdd16b5513,dev_70e5d3bf0229,h3_Pun_4940,411057,132,9155,0.91,0,0.0873,5,0.1966,0.6997,0,0.0,0,0,0,0
txn_2e38ac650ddb,mer_ccc,ord_458098,115300,COD,515a2265e09c39df,dev_c3b483ed77e7,h3_Ben_1928,560034,495,7688,0.9,0,0.0882,8,0.153,1.1309,0,0.0,0,0,0,0
txn_43da895e063c,mer_ddd,ord_402285,580800,COD,9d121b53e68f8e36,dev_301cdfa9b88a,h3_Ben_1524,560034,143,4444,0.78,0,0.0085,1,0.0793,0.6293,0,0.0,0,0,0,0
txn_678351c24ad7,mer_aaa,ord_177386,269400,COD,dee676271e49bcf3,dev_410154eab661,h3_Del_5367,110016,262,8452,0.8,0,0.1045,2,0.1627,1.2106,0,0.0,0,0,0,0
txn_6998f6ed9dfa,mer_ccc,ord_328619,195600,PREPAID,dee000119428a5e5,dev_2d82a4f8f3a4,h3_Ben_2007,560103,455,8460,0.89,0,0.0195,3,0.1486,0.5149,0,0.0,0,0,0,0
txn_31a31b7d69ad,mer_bbb,ord_428702,1671600,COD,771062af0a867499,dev_9e73acee5008,h3_Pun_ring_121,411001,9,863,0.32,0,0.7759,9,0.8054,2.0467,7,0.8054,2,1,1,1
txn_a6a59dc6d831,mer_ddd,ord_196154,1797600,COD,8a6a57cad3114d40,dev_89cb9f216bd0,h3_Che_4280,600040,14,2279,0.5,0,0.5591,10,0.4626,1.207,0,0.0,0,0,1,0
txn_c558aa27b319,mer_ccc,ord_727384,1053400,COD,c69f3f71b5207021,dev_7d16083cad79,h3_Hyd_3893,500001,9,1451,0.22,0,0.5683,3,0.1845,1.5848,0,0.0,1,0,1,0
txn_0a7ef5ee5060,mer_ddd,ord_880556,1182600,COD,fcb56330ed694d61,dev_08d2c9f9bd5a,h3_Hyd_ring_72,500034,3,810,0.02,0,0.6804,10,0.6992,2.1172,6,0.6992,4,2,1,1
txn_bd59cc86397e,mer_ddd,ord_741023,740600,UPI,1acfae8ac3bcafc4,dev_3e629460ca15,h3_Del_6578,110044,101,7965,0.83,0,0.0157,5,0.2119,1.42,0,0.0,0,0,0,0
txn_3e4f378d1654,mer_ccc,ord_476403,2263600,PREPAID,a7996602008ef5a5,dev_dc7d5162b967,h3_Mum_6648,400001,182,11765,0.91,0,0.1117,4,0.2096,1.2198,0,0.0,0,0,0,0
txn_a2dbaf8ee175,mer_ddd,ord_447339,123600,UPI,0581a8c48a226235,dev_b15e2f29cbfd,h3_Che_4853,600001,33,10339,0.84,0,0.1265,11,0.2237,1.2937,0,0.0,0,0,0,0
txn_d49b0b905eec,mer_ddd,ord_463522,869400,COD,50059b84b630f24a,dev_751b6d022d73,h3_Ben_5237,560068,10,792,0.37,0,0.4436,4,0.29,1.9292,0,0.0,2,1,1,0
txn_1a5c9968be60,mer_aaa,ord_454646,613400,UPI,70cf8c595f6828cf,dev_85cd8ea2d6a7,h3_Ben_6549,560034,184,11074,0.91,0,0.1139,17,0.078,1.1913,0,0.0,0,0,0,0
txn_f5467ad55fa9,mer_aaa,ord_173931,4550100,UPI,51ef181756906372,dev_d27b4dd539f7,h3_Hyd_1382,500001,489,13015,0.83,0,0.0121,7,0.2072,0.6679,0,0.0,0,0,0,0
txn_df118398b33d,mer_ddd,ord_204008,1134300,PREPAID,d797202873de4015,dev_33fe9a034c40,h3_Che_2187,600100,187,8133,0.76,0,0.0917,2,0.2827,0.7915,0,0.0,1,0,0,0
txn_dbef3c29138a,mer_aaa,ord_277276,1075200,COD,849b112ce8f997ca,dev_1dfcdc73ca0c,h3_Del_9112,110044,5,1487,0.38,0,0.6128,5,0.3883,1.0666,0,0.0,2,1,1,0
txn_8eddd78c6959,mer_ddd,ord_593378,554900,UPI,f71f38df5718a52d,dev_2b4247cd214b,h3_Ben_1427,560001,95,13706,0.91,0,0.0398,1,0.4841,1.1839,0,0.0,0,0,0,0
txn_47bbac8a5d07,mer_ccc,ord_795337,155300,COD,0c24c5fd3425884e,dev_90d727d84bf5,h3_Ben_3601,560103,40,4114,0.76,0,0.0485,7,0.1266,1.2906,0,0.0,0,0,0,0
txn_dc66ab780f51,mer_ddd,ord_271304,243200,COD,2f0c453b084a375e,dev_902d7670998d,h3_Ben_1678,560001,278,9338,0.7,0,0.1318,2,0.3399,1.0857,0,0.0,0,0,0,0
txn_1bf2463a1b5c,mer_aaa,ord_103985,823300,COD,2cafdd4ae65d574b,dev_7bf999232e62,h3_Che_5066,600100,30,3464,0.97,0,0.0279,5,0.0617,0.7769,0,0.0,0,0,0,0
txn_131079a8d72b,mer_bbb,ord_597256,779500,COD,29658148669d763c,dev_216db048fd27,h3_Ben_4719,560103,17,1493,0.37,0,0.5036,14,0.4809,1.5931,0,0.0,1,0,1,0
txn_0211926c6095,mer_bbb,ord_106086,185200,PREPAID,2996c64fec7fc4a1,dev_2d72699f0e89,h3_Che_7070,600001,65,6039,0.91,0,0.2692,14,0.1038,1.4004,0,0.0,0,0,0,0
txn_d0d2808f35ce,mer_aaa,ord_104572,584600,UPI,99daa62709987d0d,dev_c419f5244c32,h3_Ben_3864,560068,132,4974,0.75,0,0.0401,4,0.2524,1.2259,0,0.0,0,0,0,0
txn_0067f1a89f90,mer_ccc,ord_626204,551600,UPI,775afba41ba1e2e5,dev_8dd8ecdd2050,h3_Pun_2567,411001,232,7211,0.89,0,0.0886,7,0.1457,1.0633,0,0.0,0,0,0,0
txn_4871e38e9767,mer_ccc,ord_464269,460900,COD,140e2f1406fe6af7,dev_259061ca43de,h3_Che_ring_110,600040,3,854,0.08,1,0.6066,18,0.6767,2.455,6,0.6767,1,0,1,1
txn_faa3f824a983,mer_ddd,ord_881129,138000,UPI,83c6009391776892,dev_1d9c41f2400a,h3_Pun_3722,411057,525,1114,0.93,0,0.0167,1,0.3888,1.1442,0,0.0,0,0,0,0
txn_e19186b0b656,mer_ccc,ord_924525,98200,COD,a4e7218d99999e16,dev_9ab01798caff,h3_Pun_4251,411038,76,9410,0.57,0,0.0262,12,0.3132,0.5604,0,0.0,0,0,0,0
txn_a0c310e6dcb9,mer_aaa,ord_244644,2365900,COD,c0c091be8d051f5e,dev_d0576792f894,h3_Pun_5184,411038,61,3982,0.89,0,0.012,7,0.0295,0.8487,0,0.0,0,0,0,0
txn_13f1230b43e4,mer_aaa,ord_905162,972200,COD,9f40925940ae9f1a,dev_a98cba15f1a9,h3_Hyd_9171,500001,2,1754,0.3,0,0.4216,4,0.4822,1.5409,0,0.0,1,0,1,0
txn_ff7752aa10f5,mer_bbb,ord_299443,245100,UPI,4067304581b81ee1,dev_9e6697e588d0,h3_Che_1979,600100,122,4358,0.95,0,0.0055,4,0.4126,0.621,0,0.0,1,0,0,0
txn_7cf88dab7e0d,mer_bbb,ord_900812,1509900,COD,21fbeee25dbfc8e1,dev_ed4a06e6eb32,h3_Del_4140,110044,140,12010,0.74,0,0.1344,1,0.0895,0.8805,0,0.0,0,0,0,0
txn_b8fe953d62e4,mer_aaa,ord_410893,1269700,COD,b0b6d9c6d58ffc04,dev_de6de2553848,h3_Che_2467,600040,16,1283,0.04,0,0.8142,5,0.432,1.0857,0,0.0,1,0,1,0
txn_afd4367ce8c2,mer_aaa,ord_957923,209800,COD,cc5f6c8540fb164d,dev_1df2d8c490fc,h3_Pun_1354,411057,64,8855,0.5,0,0.0468,3,0.0543,0.6724,0,0.0,0,0,0,0
txn_0d136cc6ab23,mer_ddd,ord_483473,867400,COD,b979ec00f866cd69,dev_d8e27bcb59c4,h3_Che_ring_495,600100,1,911,0.44,0,0.8227,24,0.7902,2.3021,14,0.7902,3,3,1,1
txn_66ab308fe612,mer_bbb,ord_171045,231700,PREPAID,21929a3e4446edbf,dev_7ab5b20e55b4,h3_Pun_2882,411038,137,5052,0.62,0,0.0903,2,0.1209,1.0924,0,0.0,0,0,0,0
txn_c5cc23432da4,mer_ddd,ord_986035,1450000,UPI,1f5d700cdbe85b98,dev_5fe53eb63935,h3_Che_4806,600100,194,5501,0.81,0,0.0345,7,0.0645,1.2698,0,0.0,0,0,0,0
txn_0428fdc17054,mer_ddd,ord_318247,129700,UPI,51dd3200a6042471,dev_db2e027d37ba,h3_Che_9105,600040,43,8572,0.78,0,0.0357,7,0.2541,0.5611,0,0.0,0,0,0,0
txn_0c0e67d0280b,mer_ccc,ord_571440,221500,UPI,5c4eab2431892dd1,dev_bb69fec5a725,h3_Del_1835,110001,157,7632,0.85,0,0.0105,1,0.2681,1.0551,0,0.0,0,0,0,0
txn_72b3af3d30c5,mer_aaa,ord_875282,158400,UPI,06d814695f42a921,dev_f12005c96d5a,h3_Pun_8972,411001,399,6626,0.86,0,0.1147,3,0.1105,0.6011,0,0.0,0,0,0,0
txn_7edce56adacb,mer_ddd,ord_931078,1867800,PREPAID,2a6479f2d381a1d4,dev_1c96cee1e6c5,h3_Del_5069,110044,89,1835,0.8,0,0.0294,10,0.1713,0.5747,0,0.0,0,0,0,0
txn_7028f568ca98,mer_bbb,ord_505866,174700,COD,61eba3e1e2e3a3ec,dev_a7f6bf642abc,h3_Mum_7464,400070,312,13787,0.91,0,0.0195,10,0.0512,1.1709,0,0.0,0,0,0,0
txn_9893c718cd7a,mer_bbb,ord_322723,1167500,PREPAID,6b75d34ba18bfbd3,dev_9c19b667e1cc,h3_Pun_4808,411057,151,8278,0.89,0,0.0011,6,0.1663,0.6175,0,0.0,0,0,0,0
txn_e827a7fd72e8,mer_ddd,ord_931295,349000,UPI,2bea67548165d317,dev_bc81f5221c86,h3_Hyd_5768,500001,295,5236,0.88,0,0.01,1,0.1446,0.9619,0,0.0,1,0,0,0
txn_ee76c53109c8,mer_aaa,ord_876169,824900,COD,887bb604001e7919,dev_cdae54115e99,h3_Del_3792,110016,79,9074,0.58,0,0.015,13,0.2578,1.0306,0,0.0,0,0,0,0
txn_29afaf3ed005,mer_aaa,ord_901075,797500,COD,3ba86bcb494e5ad4,dev_5c4381d4b549,h3_Che_2951,600040,665,7707,0.62,0,0.0572,1,0.0154,0.7786,0,0.0,0,0,0,0
txn_b6c83e7c5757,mer_ddd,ord_814831,520900,COD,5d025e27dab2a20d,dev_98b57a1b2424,h3_Hyd_ring_134,500001,3,503,0.26,0,0.6937,7,0.7206,2.874,6,0.7206,1,2,1,1
txn_c5039e8c34ba,mer_ddd,ord_118333,151300,COD,f0a3415feb838e76,dev_81be590215b5,h3_Del_3074,110085,237,8809,0.66,0,0.0529,2,0.1476,1.3369,0,0.0,0,0,0,0
txn_555ce8b5c83d,mer_ddd,ord_942975,789600,COD,5acd535f60604cf7,dev_16314161f47a,h3_Che_6641,600100,210,6098,0.82,0,0.0164,5,0.071,0.5458,0,0.0,0,0,0,0
txn_528de905f810,mer_ccc,ord_633216,2860900,COD,3a2194a33133a6d7,dev_03541f649f3d,h3_Mum_4691,400093,5,1081,0.51,0,0.5298,6,0.4137,0.9719,0,0.0,0,0,1,0
txn_245f86240838,mer_ccc,ord_883606,1027100,COD,bfe5f89a9541edc1,dev_4f8f19daa919,h3_Ben_9076,560068,47,10028,0.86,0,0.0033,16,0.1099,0.8036,0,0.0,0,0,1,0
txn_2b50b25d8d9a,mer_bbb,ord_737161,848100,COD,e162e59c21582942,dev_9030d14d1f9b,h3_Del_3100,110016,63,9820,0.68,0,0.03,2,0.0538,1.1788,0,0.0,0,0,0,0
txn_816d590dc827,mer_bbb,ord_115771,262700,COD,431d8012009e7bf9,dev_540666dce56a,h3_Hyd_4629,500034,47,4441,0.85,0,0.0394,4,0.085,1.3394,0,0.0,0,0,0,0
txn_7f080bdf838c,mer_ccc,ord_530931,511000,UPI,c84e4c028f425bbf,dev_8301641a858d,h3_Mum_8543,400001,95,10997,0.93,0,0.0525,5,0.1506,1.4233,0,0.0,0,0,0,0
txn_e540307ef0f9,mer_aaa,ord_322096,251400,UPI,6c9650086287c065,dev_f5562815ba6e,h3_Del_2922,110085,207,11515,0.84,0,0.0999,3,0.2853,1.0965,0,0.0,0,0,0,0
txn_1726b6120cb0,mer_aaa,ord_407244,353900,PREPAID,152162900c65d53c,dev_42eaba8343bf,h3_Ben_9024,560001,185,8075,0.97,0,0.0247,6,0.1198,1.0093,0,0.0,0,0,0,0
txn_2216d59f304b,mer_bbb,ord_767607,1434900,UPI,a95a795ffc824d40,dev_eaddc8872988,h3_Mum_9208,400070,147,9387,0.75,0,0.0231,15,0.3705,0.6353,0,0.0,0,0,0,0
txn_011b3c9e48cf,mer_bbb,ord_991744,194700,PREPAID,d9f61e1f3817664f,dev_bdf8b61c1d1f,h3_Hyd_9785,500034,231,7133,0.75,0,0.023,1,0.2272,0.8299,0,0.0,0,0,0,0
txn_3da6b218ae99,mer_ccc,ord_348318,605500,COD,510dac8697680a59,dev_ea9fc0d370ae,h3_Mum_ring_676,400093,5,750,0.08,1,0.9211,31,0.9312,2.2185,7,0.9312,2,3,1,1
txn_7e139e2fef44,mer_aaa,ord_906166,159700,COD,b522394042bffe54,dev_2c5bbbc8e720,h3_Ben_2119,560001,14,1202,0.27,0,0.5592,5,0.3224,0.8077,0,0.0,1,0,1,0
txn_5d3c53d3a4e6,mer_aaa,ord_484531,5870000,PREPAID,49944fd4bdc9b099,dev_b15d539b0a68,h3_Hyd_8378,500081,102,8470,0.77,0,0.0127,1,0.2491,1.3325,0,0.0,0,0,0,0
txn_fc861c83d7b9,mer_bbb,ord_398531,1190500,COD,3ba1117e7a51f80e,dev_dd30b7031e79,h3_Del_ring_427,110001,2,449,0.03,0,0.9757,19,0.8986,1.8868,7,0.8986,4,2,1,1
txn_5108b3a98693,mer_ddd,ord_300687,161100,PREPAID,2a4a3b17ac0f42e6,dev_28e80de99fba,h3_Pun_5849,411038,123,7736,0.72,0,0.0493,21,0.0188,1.4489,0,0.0,0,0,0,0
txn_d0370b18bf2b,mer_ddd,ord_442125,3323800,COD,972c49ca67095842,dev_96ab756e3f3c,h3_Hyd_2324,500034,2,1773,0.13,0,0.6318,3,0.1899,1.114,0,0.0,0,1,1,0
txn_43c4956cfe01,mer_aaa,ord_918111,541600,UPI,ef00f7d92b6cefb5,dev_c8682955afe6,h3_Pun_6752,411038,218,6984,0.59,0,0.1954,1,0.101,0.6235,0,0.0,0,0,1,0
txn_62d364eaa2e2,mer_ccc,ord_961747,1002500,COD,4aaa470282913ca5,dev_f28adb6ee3a4,h3_Ben_1927,560034,56,1878,0.8,0,0.0378,4,0.2082,1.1595,0,0.0,1,0,0,0
txn_c42a9accd8a0,mer_aaa,ord_495256,218800,UPI,908214f1af0bf0be,dev_b43718985a31,h3_Ben_7436,560068,491,8244,0.83,0,0.1228,4,0.1372,0.9911,0,0.0,0,0,0,0
txn_20fa932d8e27,mer_ddd,ord_637409,517400,COD,a849fdea6bbf9232,dev_55d641d5eaeb,h3_Hyd_5805,500034,4,1268,0.07,0,0.1742,6,0.306,1.6299,0,0.0,0,0,1,0
txn_1deb225cb21d,mer_ccc,ord_107662,584500,COD,b59820a829ff4194,dev_759885fa0ad1,h3_Pun_ring_61,411001,3,628,0.16,0,0.8819,6,0.9147,1.8272,7,0.9147,2,2,1,1
txn_4cfb9f5d377e,mer_ddd,ord_974376,264800,COD,b3278999b593af1c,dev_ab0ad1e16326,h3_Pun_1128,411001,284,7047,0.6,0,0.0456,4,0.1823,0.917,0,0.0,0,0,0,0
txn_121182e7f900,mer_aaa,ord_409936,655800,UPI,2e29873f7de5c04c,dev_61b9891c4c5a,h3_Mum_4832,400070,51,11321,0.79,0,0.1092,2,0.3687,1.4704,0,0.0,0,0,1,0
txn_4b8e7043a097,mer_bbb,ord_365481,560400,COD,7663b333ea7f74dd,dev_8aacf3d649d9,h3_Ben_9552,560001,496,6756,0.61,0,0.0079,1,0.1557,0.7086,0,0.0,0,0,0,0
txn_afbf6d1b2a52,mer_ddd,ord_376705,520900,UPI,1cad1efd8cb1433e,dev_ec525e347446,h3_Hyd_2961,500081,210,7481,0.84,0,0.1166,1,0.1542,0.7574,0,0.0,0,0,0,0
txn_d1d72fe9044a,mer_bbb,ord_366046,128800,COD,54c68844c6da3a6b,dev_c2632f23dab7,h3_Pun_6543,411057,263,8825,0.88,0,0.0055,12,0.3665,0.507,0,0.0,0,0,0,0
txn_f35faa0d2098,mer_ddd,ord_301678,442600,COD,2388904f4e1d0c60,dev_f83500068df8,h3_Del_3190,110001,525,9773,0.47,0,0.0705,4,0.2253,1.4861,0,0.0,0,0,0,0
txn_fd7cf33cf1d4,mer_ccc,ord_123313,943200,COD,9bed9b68851f6c78,dev_03b615150009,h3_Mum_7197,400050,16,2207,0.31,0,0.7088,3,0.3576,1.5722,0,0.0,1,0,1,0
txn_04f78f011cbe,mer_aaa,ord_739045,535500,PREPAID,e03e5e8927782e58,dev_d6a5f038902a,h3_Pun_8939,411038,250,4911,0.76,0,0.0004,3,0.0536,0.7562,0,0.0,0,0,0,0
txn_0cb0c81a4e23,mer_ccc,ord_338461,394200,UPI,119cd35cf30ec518,dev_067be2c84493,h3_Che_4294,600100,269,5628,0.99,0,0.031,6,0.0327,0.5708,0,0.0,0,0,0,0
txn_c85a5e049dc1,mer_ccc,ord_574724,66700,COD,21bc0cb6972e9837,dev_cee39cdf3c54,h3_Ben_2872,560103,30,11478,0.87,0,0.1139,9,0.1869,0.5723,0,0.0,0,0,0,0
txn_be96010ddc28,mer_ccc,ord_375373,867300,COD,5cbc138324ca514d,dev_316bc084fcd8,h3_Del_6235,110001,64,11721,0.78,0,0.0894,9,0.0259,1.1588,0,0.0,0,0,0,0
txn_4f7b301f71ab,mer_aaa,ord_398518,80100,COD,c7d6a970aa9c1104,dev_4c949cf7301e,h3_Che_7134,600100,49,3729,0.71,0,0.0432,4,0.1586,1.0705,0,0.0,0,0,0,0
